"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","17-Nov-2015","       2374.60","       2380.50","       2398.45","       2375.00","       2390.00","       2390.55","       2385.85","     992514","          2367989027.85","      58593","     755518","         76.12"
"TCS","EQ","18-Nov-2015","       2390.55","       2388.90","       2388.90","       2346.00","       2349.65","       2351.45","       2358.29","     760176","          1792717016.00","      43678","     506662","         66.65"
"TCS","EQ","19-Nov-2015","       2351.45","       2365.35","       2381.60","       2352.00","       2367.00","       2362.55","       2366.14","     933453","          2208680749.55","      55764","     632570","         67.77"
"TCS","EQ","20-Nov-2015","       2362.55","       2366.50","       2423.55","       2361.95","       2394.50","       2398.35","       2403.22","    1006063","          2417790418.40","      60130","     575994","         57.25"
"TCS","EQ","23-Nov-2015","       2398.35","       2405.30","       2413.40","       2382.25","       2389.30","       2391.05","       2397.62","     544041","          1304405391.85","      42359","     351815","         64.67"
"TCS","EQ","24-Nov-2015","       2391.05","       2380.05","       2392.45","       2365.50","       2366.00","       2367.95","       2378.62","     499320","          1187694596.10","      35776","     342427","         68.58"
"TCS","EQ","26-Nov-2015","       2367.95","       2377.90","       2382.40","       2337.85","       2346.00","       2345.55","       2355.52","    1457646","          3433508896.10","      77452","     969589","         66.52"
"TCS","EQ","27-Nov-2015","       2345.55","       2348.00","       2359.45","       2332.50","       2354.95","       2353.35","       2348.70","     868603","          2040086163.75","      62719","     518858","         59.73"
"TCS","EQ","30-Nov-2015","       2353.35","       2365.00","       2391.25","       2350.15","       2373.55","       2364.70","       2365.21","    2050024","          4848744782.20","      85439","    1102521","         53.78"
"TCS","EQ","01-Dec-2015","       2364.70","       2362.90","       2378.05","       2357.05","       2359.75","       2361.90","       2363.85","     860997","          2035267110.00","      51511","     672976","         78.16"
"TCS","EQ","02-Dec-2015","       2361.90","       2378.00","       2378.10","       2346.50","       2367.00","       2365.20","       2362.86","     820148","          1937896039.75","      38694","     580713","         70.81"
"TCS","EQ","03-Dec-2015","       2365.20","       2360.00","       2373.00","       2347.00","       2350.00","       2350.75","       2356.59","    1141679","          2690467598.75","      41715","     765969","         67.09"
"TCS","EQ","04-Dec-2015","       2350.75","       2340.00","       2347.30","       2321.10","       2330.00","       2328.40","       2330.08","     623046","          1451747348.45","      32999","     426970","         68.53"
"TCS","EQ","07-Dec-2015","       2328.40","       2332.20","       2343.90","       2315.25","       2321.00","       2319.80","       2322.27","     691302","          1605390412.10","      52150","     487587","         70.53"
"TCS","EQ","08-Dec-2015","       2319.80","       2319.40","       2349.00","       2317.30","       2326.25","       2329.00","       2332.95","     569982","          1329739195.55","      47957","     336913","         59.11"
"TCS","EQ","09-Dec-2015","       2329.00","       2337.90","       2372.80","       2320.00","       2370.00","       2367.65","       2361.23","    2641403","          6236953830.25","      59592","    1365071","         51.68"
"TCS","EQ","10-Dec-2015","       2367.65","       2369.00","       2391.20","       2352.00","       2380.95","       2384.55","       2374.82","     861994","          2047084266.50","      52429","     556996","         64.62"
"TCS","EQ","11-Dec-2015","       2384.55","       2383.00","       2391.95","       2363.25","       2383.15","       2386.00","       2384.13","     826189","          1969745818.20","      53651","     598804","         72.48"
"TCS","EQ","14-Dec-2015","       2386.00","       2335.20","       2387.00","       2330.60","       2375.00","       2378.45","       2364.84","    1359266","          3214443353.75","      58637","     758806","         55.82"
"TCS","EQ","15-Dec-2015","       2378.45","       2378.45","       2385.00","       2363.05","       2379.50","       2375.85","       2375.03","     567934","          1348859151.30","      52585","     421587","         74.23"
"TCS","EQ","16-Dec-2015","       2375.85","       2384.00","       2414.50","       2384.00","       2407.50","       2408.40","       2402.07","     717967","          1724609355.80","      48074","     494205","         68.83"
"TCS","EQ","17-Dec-2015","       2408.40","       2415.00","       2445.00","       2393.35","       2434.10","       2439.75","       2418.57","     809422","          1957647078.25","      46818","     569320","         70.34"
"TCS","EQ","18-Dec-2015","       2439.75","       2420.00","       2434.20","       2400.65","       2409.80","       2416.80","       2416.02","    1512485","          3654197886.25","      47644","    1052042","         69.56"
"TCS","EQ","21-Dec-2015","       2416.80","       2419.95","       2450.00","       2406.85","       2443.00","       2446.40","       2428.40","     805052","          1954988970.35","      41004","     425890","         52.90"
"TCS","EQ","22-Dec-2015","       2446.40","       2440.00","       2440.00","       2400.00","       2407.00","       2405.05","       2413.33","     780429","          1883430362.60","      30995","     476137","         61.01"
"TCS","EQ","23-Dec-2015","       2405.05","       2415.00","       2435.00","       2410.55","       2418.80","       2425.80","       2425.06","     424917","          1030449350.60","      31057","     253475","         59.65"
"TCS","EQ","24-Dec-2015","       2425.80","       2421.00","       2438.20","       2404.00","       2435.00","       2434.25","       2424.03","     421580","          1021924014.25","      21932","     188670","         44.75"
"TCS","EQ","28-Dec-2015","       2434.25","       2428.00","       2466.40","       2420.20","       2456.95","       2462.70","       2455.00","    1852099","          4546895664.00","      43390","    1060100","         57.24"
"TCS","EQ","29-Dec-2015","       2462.70","       2458.35","       2465.30","       2445.75","       2449.35","       2455.80","       2452.26","     854262","          2094875086.50","      26975","     433986","         50.80"
"TCS","EQ","30-Dec-2015","       2455.80","       2453.05","       2459.00","       2412.30","       2421.70","       2418.30","       2442.06","     802881","          1960681996.90","      49464","     632180","         78.74"
"TCS","EQ","31-Dec-2015","       2418.30","       2415.75","       2448.50","       2407.50","       2430.00","       2436.85","       2428.90","     620159","          1506302587.20","      42600","     400391","         64.56"
"TCS","EQ","01-Jan-2016","       2436.85","       2439.00","       2439.00","       2412.25","       2414.10","       2416.40","       2423.73","     356131","           863164899.20","      15545","     246115","         69.11"
"TCS","EQ","04-Jan-2016","       2416.40","       2410.15","       2414.00","       2366.05","       2373.00","       2369.60","       2381.76","     935092","          2227161314.65","      72341","     615009","         65.77"
"TCS","EQ","05-Jan-2016","       2369.60","       2385.00","       2386.60","       2341.00","       2349.85","       2348.95","       2353.54","    1339010","          3151408770.30","      97799","    1037513","         77.48"
"TCS","EQ","06-Jan-2016","       2348.95","       2350.20","       2386.15","       2350.20","       2382.00","       2381.60","       2374.18","    1326614","          3149626909.40","      43208","     852411","         64.25"
"TCS","EQ","07-Jan-2016","       2381.60","       2370.00","       2382.90","       2360.00","       2379.00","       2371.25","       2367.71","    1599790","          3787836766.95","      29836","     877850","         54.87"
"TCS","EQ","08-Jan-2016","       2371.25","       2385.00","       2407.35","       2372.50","       2400.80","       2397.60","       2396.08","     953772","          2285313566.60","      29435","     596208","         62.51"
